unitdid,opeid,Graduation_Rate,GR_Group_Low,GR_Group_LowToMedium,GR_Group_MediumToHigh,GR_Group_High,School_CDR,National_Average_CDR,Median_Total_Borrowing,Median_Monthly_Payment,Institution_Group
236656,00537200,26.3,0,17.7,32.2,100,18.5,13.4,5800,66.75,2
236692,00379300,26.3,0,17.7,32.2,100,17.3,13.4,8585,98.8,2
236708,00954400,22.1,0,17.7,32.2,100,16.7,13.4,7334,84.4,2
236744,02202200,53.7,0,62.5,77.6,100,37,13.4,7500,86.31,5
236753,00379600,18.1,0,24.1,50.1,100,16.8,13.4,9500,109.33,3
236887,00500600,39.1,0,24.1,50.1,100,18.9,13.4,8000,92.06,3
236896,00379900,48.8,0,37.3,56.7,100,5.3,13.4,21217,244.17,1
236939,00380000,66.8,0,37.3,56.7,100,5.7,13.4,19721,226.95,1
236948,00379800,79.6,0,37.3,56.7,100,3.1,13.4,15458,177.89,1
236975,00380100,29.4,0,17.7,32.2,100,16.6,13.4,9361,107.73,2
236993,00907901,56.5,0,24.1,50.1,100,31.6,13.4,9500,109.33,3
237011,00380200,72.9,0,37.3,56.7,100,2.7,13.4,18632,214.42,1
237039,01036400,26.5,0,17.7,32.2,100,18.3,13.4,5501,63.31,2
237057,00380300,85.6,0,37.3,56.7,100,1.4,13.4,14500,166.87,1
237066,00380400,80.3,0,37.3,56.7,100,2.2,13.4,21250,244.55,1
237109,00380500,22.7,0,17.7,32.2,100,20.3,13.4,8496,97.77,2
237118,00380600,48.9,0,37.3,56.7,100,10.2,13.4,20043,230.66,1
237127,02159100,81,0,62.5,77.6,100,50,13.4,,,5
237136,00754400,33.3,0,37.3,56.7,100,6.3,13.4,7000,80.56,1
237145,01235900,90.5,0,62.5,77.6,100,0,13.4,,,5
237154,00380700,11.6,0,37.3,56.7,100,13.5,13.4,19000,218.65,1
237172,01274300,74.4,0,62.5,77.6,100,0,13.4,,,5
237181,00380800,48,0,37.3,56.7,100,10.9,13.4,17000,195.64,1
237215,00380900,22.3,0,37.3,56.7,100,17.7,13.4,14000,161.11,1
237242,02275300,68.5,0,62.5,77.6,100,0,13.4,,,5
237303,02178200,39.4,0,62.5,77.6,100,40.4,13.4,6406,73.72,5
237312,00381800,50.9,0,37.3,56.7,100,14.1,13.4,17819,205.06,1
237321,00895900,50.9,0,62.5,77.6,100,19.2,13.4,9500,109.33,5
237330,00381000,33.5,0,37.3,56.7,100,16,13.4,10587,121.84,1
237358,00381100,36,0,37.3,56.7,100,12.3,13.4,13400,154.21,1
237367,00381200,33.1,0,37.3,56.7,100,13.7,13.4,16193,186.35,1
237385,00381300,30.8,0,37.3,56.7,100,14.6,13.4,13000,149.6,1
237419,03123200,77.8,0,62.5,77.6,100,40.9,13.4,,,5
237437,00904700,36.8,0,17.7,32.2,100,19.6,13.4,15000,172.62,2
237473,00835500,71,0,62.5,77.6,100,0,13.4,,,5
237491,02524500,85.7,0,62.5,77.6,100,0,13.4,,,5
237525,00381500,44.2,0,37.3,56.7,100,9.9,13.4,14972,172.3,1
237543,02535500,76.9,0,62.5,77.6,100,0,13.4,,,5
237552,03052000,80,0,62.5,77.6,100,13.7,13.4,13809,158.91,5
237561,01290400,91.2,0,62.5,77.6,100,0,13.4,,,5
237570,03102100,72.6,0,62.5,77.6,100,11.5,13.4,6365,73.25,5
237598,00500800,75,0,17.7,32.2,100,17.3,13.4,14425,166,2
237604,01035600,-2,0,24.1,50.1,100,29.5,13.4,9500,109.33,3
237613,02579900,86.3,0,62.5,77.6,100,35.7,13.4,6048,69.6,5
237640,00381900,42.7,0,37.3,56.7,100,10.2,13.4,14875,171.18,1
237686,00382800,34.9,0,17.7,32.2,100,24.1,13.4,9599,110.47,2
237701,00382711,27.5,0,17.7,32.2,100,7.6,13.4,19048,219.21,2
237729,01290500,85.5,0,62.5,77.6,100,0,13.4,,,5
237783,00382000,13.6,0,37.3,56.7,100,22,13.4,9500,109.33,1
237792,00382200,46.3,0,37.3,56.7,100,6.8,13.4,14028,161.43,1
237817,00381600,12.6,0,17.7,32.2,100,22.1,13.4,4024,46.31,2
237844,02534800,91.6,0,62.5,77.6,100,33.3,13.4,,,5
237880,01124500,-3,0,0,0,0,0.8,13.4,1400,16.11,4
237899,00382600,24.5,0,37.3,56.7,100,14.1,13.4,14013,161.26,1
237905,01257300,94.4,0,62.5,77.6,100,0,13.4,12062,138.81,5
237932,00382300,46,0,37.3,56.7,100,15.4,13.4,16964,195.22,1
237950,00382721,29.2,0,37.3,56.7,100,7.6,13.4,19048,219.21,1
237969,00383000,55.4,0,37.3,56.7,100,7.4,13.4,14875,171.18,1
237978,01086100,88.9,0,17.7,32.2,100,38.5,13.4,10130,116.58,2
237987,01057300,34.7,0,17.7,32.2,100,10.4,13.4,8774,100.97,2
237996,00500700,58.8,0,17.7,32.2,100,3.8,13.4,8361,96.22,2
238005,00760000,72.4,0,62.5,77.6,100,13.6,13.4,8000,92.06,5
238014,00905400,12.3,0,17.7,32.2,100,27.6,13.4,6229,71.68,2
238032,00382700,57,0,37.3,56.7,100,7.6,13.4,19048,219.21,1
238078,00383100,62.1,0,37.3,56.7,100,6.6,13.4,17475,201.1,1
238096,01174901,66.7,0,62.5,77.6,100,23.8,13.4,4426,50.93,5
238166,01148401,62.2,0,62.5,77.6,100,8.5,13.4,9500,109.33,5
238175,01148400,75.3,0,62.5,77.6,100,8.5,13.4,9500,109.33,5
238193,00383200,40.4,0,37.3,56.7,100,9.2,13.4,23250,267.56,1
238263,00400700,34.9,0,24.1,50.1,100,9.5,13.4,9061,104.27,3
238324,00663900,78.3,0,37.3,56.7,100,1.4,13.4,20000,230.16,1
238333,00383500,75.8,0,37.3,56.7,100,2.6,13.4,22764,261.97,1
238397,00539000,40.4,0,24.1,50.1,100,16.3,13.4,4800,55.24,3
238430,00383700,54.8,0,37.3,56.7,100,7.6,13.4,22124,254.6,1
238458,00383800,57.2,0,37.3,56.7,100,3.5,13.4,19000,218.65,1
238476,00383900,58.7,0,37.3,56.7,100,4,13.4,24800,285.4,1
238616,00384200,58.3,0,37.3,56.7,100,4.3,13.4,18867,217.12,1
238661,00384800,50.9,0,37.3,56.7,100,2.5,13.4,23000,264.68,1
238722,00974400,33.5,0,24.1,50.1,100,10.4,13.4,5500,63.29,3
238759,00538900,24.6,0,24.1,50.1,100,21.7,13.4,7500,86.31,3
238786,02494300,82.6,0,62.5,77.6,100,9.8,13.4,9499,109.31,5
238810,03220300,86.9,0,62.5,77.6,100,12.7,13.4,4500,51.79,5
238892,00732934,28.3,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
238935,01072739,33.3,0,37.3,56.7,100,24.1,13.4,19750,227.28,1
238980,00385400,42.4,0,37.3,56.7,100,5.1,13.4,20369,234.41,1
239008,00919400,32.4,0,24.1,50.1,100,10.2,13.4,5250,60.42,3
239017,00385600,77.4,0,37.3,56.7,100,1.7,13.4,24359,280.32,1
239071,02317200,51.1,0,37.3,56.7,100,1.7,13.4,14500,166.87,1
239080,00386100,52.3,0,37.3,56.7,100,4.8,13.4,20000,230.16,1
239105,00386300,81.4,0,37.3,56.7,100,1.9,13.4,25000,287.7,1
239132,02324700,54.7,0,62.5,77.6,100,15.6,13.4,12000,138.1,5
239169,02453500,-3,0,0,0,0,0,13.4,,,4
239220,00538000,27.6,0,24.1,50.1,100,12.4,13.4,7000,80.56,3
239248,00386600,12.9,0,17.7,32.2,100,19,13.4,8465,97.42,2
239309,02077100,57.1,0,37.3,56.7,100,6.3,13.4,24286,279.48,1
239318,00386800,56.8,0,37.3,56.7,100,5,13.4,24890,286.43,1
239372,00925600,39.5,0,24.1,50.1,100,8.2,13.4,6437,74.08,3
239390,00386900,46.3,0,37.3,56.7,100,5.8,13.4,21821,251.12,1
239424,00387400,-3,0,0,0,0,6.6,13.4,,,4
239442,00538400,33.3,0,24.1,50.1,100,17.3,13.4,5250,60.42,3
239460,00538700,42.3,0,24.1,50.1,100,13.3,13.4,7028,80.88,3
239488,00530100,38.5,0,24.1,50.1,100,10.7,13.4,8030,92.41,3
239503,03872500,49.7,0,37.3,56.7,100,1.4,13.4,7800,89.76,1
239512,00387500,47.8,0,37.3,56.7,100,4.5,13.4,20228,232.78,1
239628,00388400,70.1,0,37.3,56.7,100,3.1,13.4,22625,260.37,1
239637,02078000,-2,0,0,0,0,0,13.4,,,4
239716,00389200,70.2,0,37.3,56.7,100,3,13.4,22125,254.62,1
239743,00385000,42.4,0,37.3,56.7,100,2.6,13.4,22594,260.01,1
239877,00941900,61.5,0,62.5,77.6,100,14,13.4,6333,72.88,5
239910,00766900,59.7,0,24.1,50.1,100,12.5,13.4,5500,63.29,3
239929,00267813,14.2,0,17.7,32.2,100,23.4,13.4,11250,129.47,2
240055,00389700,20.9,0,17.7,32.2,100,8.5,13.4,6869,79.05,2
240107,00391100,48.6,0,37.3,56.7,100,6.1,13.4,21000,241.67,1
240116,00530400,36.2,0,17.7,32.2,100,10.8,13.4,9326,107.32,2
240125,00529400,32,0,24.1,50.1,100,14.4,13.4,8577,98.7,3
240170,00384000,38.6,0,24.1,50.1,100,13.2,13.4,9375,107.89,3
240189,00392600,53.9,0,37.3,56.7,100,4.5,13.4,17292,199,1
240198,01182400,41.3,0,24.1,50.1,100,15.4,13.4,6992,80.46,3
240213,02271300,-3,0,0,0,0,0,13.4,,,4
240240,00821700,94.7,0,62.5,77.6,100,11.6,13.4,7500,86.31,5
240268,00391700,65.1,0,37.3,56.7,100,2.3,13.4,16687,192.03,1
240277,00389900,54.5,0,37.3,56.7,100,4.2,13.4,13580,156.28,1
240329,00391900,68.1,0,37.3,56.7,100,2.2,13.4,17500,201.39,1
240338,02136600,63.3,0,37.3,56.7,100,5.2,13.4,15876,182.7,1
240365,00392000,50.2,0,37.3,56.7,100,3.5,13.4,16220,186.66,1
240374,00501500,27.7,0,37.3,56.7,100,10.4,13.4,14222,163.67,1
240392,00962100,59,0,17.7,32.2,100,13.1,13.4,11399,131.18,2
240417,00391500,52.5,0,37.3,56.7,100,3.5,13.4,17883,205.8,1
240426,00392500,43.8,0,37.3,56.7,100,9.2,13.4,13750,158.24,1
240444,00389500,82,0,37.3,56.7,100,1.4,13.4,19897,228.98,1
240453,00389600,40.4,0,37.3,56.7,100,5.7,13.4,16562,190.6,1
240462,00392100,52.5,0,37.3,56.7,100,4.5,13.4,15750,181.25,1
240471,00392300,50.8,0,37.3,56.7,100,4.2,13.4,15000,172.62,1
240480,00392400,61.2,0,37.3,56.7,100,3.8,13.4,16910,194.6,1
240505,00392800,32.6,0,17.7,32.2,100,13.5,13.4,6169,70.99,2
240514,00728900,34.4,0,17.7,32.2,100,25.1,13.4,5624,64.72,2
240596,00392900,34.4,0,17.7,32.2,100,23.2,13.4,7500,86.31,2
240620,00925900,13.1,0,17.7,32.2,100,17.3,13.4,5000,57.54,2
240657,00393100,31.9,0,17.7,32.2,100,10.7,13.4,5788,66.61,2
240666,00393000,31.1,0,17.7,32.2,100,12.5,13.4,5500,63.29,2
240693,00393300,45.7,0,17.7,32.2,100,18.8,13.4,4500,51.79,2
240709,02211900,73,0,62.5,77.6,100,10.1,13.4,8876,102.15,5
240718,00915700,-2,0,24.1,50.1,100,19.2,13.4,11771,135.46,3
240727,00393200,53.2,0,37.3,56.7,100,4.9,13.4,14426,166.01,1
240736,01001000,26.1,0,17.7,32.2,100,0,13.4,,,2
240745,01536100,15.6,0,24.1,50.1,100,,13.4,,,3
240754,00393500,22.7,0,37.3,56.7,100,12.1,13.4,15250,175.5,1
240790,03033000,17.2,0,17.7,32.2,100,,13.4,,,2
240879,02343600,75.5,0,62.5,77.6,100,0,13.4,,,5
240985,02570400,61.5,0,62.5,77.6,100,,13.4,,,5
241100,01194100,30.2,0,37.3,56.7,100,36.6,13.4,4000,46.03,1
