ZIP,BAH,Terroritory,MHA
10911,2295,,NY217
10912,2295,,NY217
10913,2295,,NY217
10914,2295,,NY217
10915,2295,,NY217
10916,2295,,NY217
10917,2295,,NY217
10918,2295,,NY217
10919,2295,,NY217
10920,2295,,NY217
10921,2295,,NY217
10922,2295,,NY217
10923,2295,,NY217
10924,2295,,NY217
10925,2295,,NY217
10926,2295,,NY217
10927,2295,,NY217
10928,2295,,NY217
10930,2295,,NY217
10931,2295,,NY217
10932,2295,,NY217
10933,2295,,NY217
10940,2295,,NY217
10941,2295,,NY217
10949,2295,,NY217
10950,2295,,NY217
10952,2295,,NY217
10953,2295,,NY217
10954,2295,,NY217
10956,2295,,NY217
10958,2295,,NY217
10959,2295,,NY217
10960,2295,,NY217
10962,2295,,NY217
10963,2295,,NY217
10964,2295,,NY217
10965,2295,,NY217
10968,2295,,NY217
10969,2295,,NY217
10970,2295,,NY217
10973,2295,,NY217
10974,2295,,NY217
10975,2295,,NY217
10976,2295,,NY217
10977,2295,,NY217
10979,2295,,NY217
10980,2295,,NY217
10981,2295,,NY217
10982,2295,,NY217
10983,2295,,NY217
10984,2295,,NY217
10985,2295,,NY217
10986,2295,,NY217
10987,2295,,NY217
10988,2295,,NY217
10989,2295,,NY217
10990,2295,,NY217
10992,2295,,NY217
10993,2295,,NY217
10994,2295,,NY217
10996,2295,,NY217
10997,2295,,NY217
10998,2295,,NY217
11001,3258,,NY219
11002,3258,,NY219
11003,3258,,NY219
11004,3258,,NY219
11005,3258,,NY219
11010,3258,,NY219
11020,3258,,NY219
11021,3258,,NY219
11022,3258,,NY219
11023,3258,,NY219
11024,3258,,NY219
11026,2343,,NY218
11027,2343,,NY218
11030,3258,,NY219
11040,3258,,NY219
11042,3258,,NY219
11050,3258,,NY219
11051,3258,,NY219
11052,3258,,NY219
11053,2343,,NY218
11054,2343,,NY218
11055,2343,,NY218
11096,2343,,NY218
11101,3258,,NY219
11102,3258,,NY219
11103,3258,,NY219
11104,3258,,NY219
11105,3258,,NY219
11106,3258,,NY219
11109,3258,,NY219
11120,3258,,NY219
11201,3258,,NY219
11202,3258,,NY219
11203,3258,,NY219
11204,3258,,NY219
11205,3258,,NY219
11206,3258,,NY219
11207,3258,,NY219
11208,3258,,NY219
11209,3258,,NY219
11210,3258,,NY219
11211,3258,,NY219
11212,3258,,NY219
11213,3258,,NY219
11214,3258,,NY219
11215,3258,,NY219
11216,3258,,NY219
11217,3258,,NY219
11218,3258,,NY219
11219,3258,,NY219
11220,3258,,NY219
11221,3258,,NY219
11222,3258,,NY219
11223,3258,,NY219
11224,3258,,NY219
11225,3258,,NY219
11226,3258,,NY219
11228,3258,,NY219
11229,3258,,NY219
11230,3258,,NY219
11231,3258,,NY219
11232,3258,,NY219
11233,3258,,NY219
11234,3258,,NY219
11235,3258,,NY219
11236,3258,,NY219
11237,3258,,NY219
11238,3258,,NY219
11239,3258,,NY219
11241,3258,,NY219
11242,3258,,NY219
11243,3258,,NY219
11245,3258,,NY219
11247,3258,,NY219
11249,3258,,NY219
11251,3258,,NY219
11252,3258,,NY219
11256,3258,,NY219
11351,3258,,NY219
11352,3258,,NY219
11354,3258,,NY219
11355,3258,,NY219
11356,3258,,NY219
11357,3258,,NY219
11358,3258,,NY219
11359,3258,,NY219
11360,3258,,NY219
11361,3258,,NY219
11362,3258,,NY219
11363,3258,,NY219
11364,3258,,NY219
11365,3258,,NY219
11366,3258,,NY219
11367,3258,,NY219
11368,3258,,NY219
11369,3258,,NY219
11370,3258,,NY219
11371,3258,,NY219
11372,3258,,NY219
11373,3258,,NY219
11374,3258,,NY219
11375,3258,,NY219
11377,3258,,NY219
11378,3258,,NY219
11379,3258,,NY219
11380,3258,,NY219
11381,3258,,NY219
11385,3258,,NY219
11386,3258,,NY219
11390,3258,,NY219
11405,3258,,NY219
11411,3258,,NY219
11412,3258,,NY219
11413,3258,,NY219
11414,3258,,NY219
11415,3258,,NY219
11416,3258,,NY219
11417,3258,,NY219
11418,3258,,NY219
11419,3258,,NY219
11420,3258,,NY219
11421,3258,,NY219
11422,3258,,NY219
11423,3258,,NY219
11424,3258,,NY219
11425,3258,,NY219
11426,3258,,NY219
11427,3258,,NY219
11428,3258,,NY219
11429,3258,,NY219
11430,3258,,NY219
11431,3258,,NY219
11432,3258,,NY219
11433,3258,,NY219
11434,3258,,NY219
11435,3258,,NY219
11436,3258,,NY219
11439,3258,,NY219
11451,3258,,NY219
11499,3258,,NY219
11501,2343,,NY218
11507,2343,,NY218
11509,2343,,NY218
11510,2343,,NY218
11514,2343,,NY218
11516,2343,,NY218
11518,2343,,NY218
11520,2343,,NY218
11530,2343,,NY218
11531,2343,,NY218
11542,2343,,NY218
11545,2343,,NY218
11547,2343,,NY218
11548,2343,,NY218
11549,2343,,NY218
11550,2343,,NY218
11551,2343,,NY218
11552,2343,,NY218
11553,2343,,NY218
11554,2343,,NY218
11555,2343,,NY218
11556,2343,,NY218
11557,2343,,NY218
11558,2343,,NY218
11559,2343,,NY218
11560,2343,,NY218
11561,2343,,NY218
11563,2343,,NY218
11565,2343,,NY218
11566,2343,,NY218
11568,2343,,NY218
11569,2343,,NY218
11570,2343,,NY218
11571,2343,,NY218
11572,2343,,NY218
11575,2343,,NY218
11576,2343,,NY218
11577,2343,,NY218
11579,2343,,NY218
11580,2343,,NY218
11581,2343,,NY218
11582,2343,,NY218
11590,2343,,NY218
11596,2343,,NY218
11598,2343,,NY218
11599,2343,,NY218
11690,3258,,NY219
11691,3258,,NY219
11692,3258,,NY219
11693,3258,,NY219
11694,3258,,NY219
11695,3258,,NY219
11697,3258,,NY219
11701,2343,,NY218
11702,2343,,NY218
11703,2343,,NY218
11704,2343,,NY218
11705,2343,,NY218
11706,2343,,NY218
11707,2343,,NY218
11709,2343,,NY218
11710,2343,,NY218
11713,2343,,NY218
11714,2343,,NY218
11715,2343,,NY218
11716,2343,,NY218
11717,2343,,NY218
11718,2343,,NY218
11719,2343,,NY218
11720,2343,,NY218
11721,2343,,NY218
11722,2343,,NY218
11724,2343,,NY218
11725,2343,,NY218
11726,2343,,NY218
11727,2343,,NY218
11729,2343,,NY218
11730,2343,,NY218
11731,2343,,NY218
11732,2343,,NY218
11733,2343,,NY218
11735,2343,,NY218
11737,2343,,NY218
11738,2343,,NY218
11739,2343,,NY218
11740,2343,,NY218
11741,2343,,NY218
11742,2343,,NY218
11743,2343,,NY218
11746,2343,,NY218
11747,2343,,NY218
11749,2343,,NY218
11751,2343,,NY218
11752,2343,,NY218
11753,2343,,NY218
11754,2343,,NY218
11755,2343,,NY218
11756,2343,,NY218
11757,2343,,NY218
11758,2343,,NY218
11760,2343,,NY218
11762,2343,,NY218
11763,2343,,NY218
11764,2343,,NY218
11765,2343,,NY218
11766,2343,,NY218
11767,2343,,NY218
11768,2343,,NY218
11769,2343,,NY218
11770,2343,,NY218
11771,2343,,NY218
11772,2343,,NY218
11773,2343,,NY218
11775,2343,,NY218
11776,2343,,NY218
11777,2343,,NY218
11778,2343,,NY218
11779,2343,,NY218
11780,2343,,NY218
11782,2343,,NY218
11783,2343,,NY218
11784,2343,,NY218
11786,2343,,NY218
11787,2343,,NY218
11788,2343,,NY218
11789,2343,,NY218
11790,2343,,NY218
11791,2343,,NY218
11792,2343,,NY218
11793,2343,,NY218
11794,2343,,NY218
11795,2343,,NY218
11796,2343,,NY218
11797,2343,,NY218
11798,2343,,NY218
11801,2343,,NY218
11802,2343,,NY218
11803,2343,,NY218
11804,2343,,NY218
11815,2343,,NY218
11819,2343,,NY218
11853,2343,,NY218
11854,2343,,NY218
11901,2343,,NY218
11930,2343,,NY218
11931,2343,,NY218
11932,2343,,NY218
11933,2343,,NY218
11934,2343,,NY218
11935,2343,,NY218
11937,2343,,NY218
11939,2343,,NY218
11940,2343,,NY218
11941,2343,,NY218
11942,2343,,NY218
11944,2343,,NY218
11946,2343,,NY218
11947,2343,,NY218
11948,2343,,NY218
11949,2343,,NY218
11950,2343,,NY218
11951,2343,,NY218
11952,2343,,NY218
11953,2343,,NY218
11954,2343,,NY218
11955,2343,,NY218
11956,2343,,NY218
11957,2343,,NY218
11958,2343,,NY218
11959,2343,,NY218
11960,2343,,NY218
11961,2343,,NY218
11962,2343,,NY218
11963,2343,,NY218
11964,2343,,NY218
11965,2343,,NY218
11967,2343,,NY218
11968,2343,,NY218
11969,2343,,NY218
11970,2343,,NY218
11971,2343,,NY218
11972,2343,,NY218
11973,2343,,NY218
11975,2343,,NY218
11976,2343,,NY218
11977,2343,,NY218
11978,2343,,NY218
11980,2343,,NY218
12007,1698,,NY215
12008,1698,,NY215
12009,1698,,NY215
12010,1104,,ZZ670
12015,1200,,ZZ730
12016,1104,,ZZ670
12017,1233,,ZZ750
12018,1698,,NY215
12019,1698,,NY215
12020,1698,,NY215
12022,1698,,NY215
12023,1698,,NY215
12024,1698,,NY215
12025,1086,,ZZ660
12027,1698,,NY215
12028,1698,,NY215
12029,1233,,ZZ750
12031,1299,,ZZ790
12032,1086,,ZZ660
12033,1698,,NY215
12035,1299,,ZZ790
12036,1299,,ZZ790
12037,1233,,ZZ750
12040,1698,,NY215
12041,1698,,NY215
12042,1200,,ZZ730
12043,1299,,ZZ790
12045,1698,,NY215
12046,1698,,NY215
12047,1698,,NY215
12050,1233,,ZZ750
12051,1200,,ZZ730
12052,1698,,NY215
12053,1698,,NY215
12054,1698,,NY215
12055,1698,,NY215
12056,1698,,NY215
12057,1698,,NY215
12058,1200,,ZZ730
12059,1698,,NY215
12060,1233,,ZZ750
12061,1698,,NY215
12062,1698,,NY215
12063,1698,,NY215
12064,1218,,ZZ740
12065,1698,,NY215
12066,1104,,ZZ670
12067,1698,,NY215
12068,1104,,ZZ670
12069,1104,,ZZ670
12070,1104,,ZZ670
12071,1299,,ZZ790
12072,1104,,ZZ670
12073,1299,,ZZ790
12074,1698,,NY215
12075,1233,,ZZ750
12076,1299,,ZZ790
12077,1698,,NY215
12078,1086,,ZZ660
12082,1698,,NY215
12083,1200,,ZZ730
12084,1698,,NY215
12085,1698,,NY215
12086,1104,,ZZ670
12087,1200,,ZZ730
12089,1698,,NY215
12090,1698,,NY215
12092,1299,,ZZ790
12093,1299,,ZZ790
12094,1698,,NY215
12095,1086,,ZZ660
12106,1233,,ZZ750
12107,1698,,NY215
12108,1071,,ZZ650
12110,1698,,NY215
12115,1233,,ZZ750
12116,1218,,ZZ740
12117,1086,,ZZ660
12118,1698,,NY215
12120,1698,,NY215
12121,1698,,NY215
12122,1299,,ZZ790
12123,1698,,NY215
12124,1200,,ZZ730
12125,1233,,ZZ750
12128,1698,,NY215
12130,1233,,ZZ750
12131,1299,,ZZ790
12132,1233,,ZZ750
12133,1698,,NY215
12134,1086,,ZZ660
12136,1233,,ZZ750
12137,1698,,NY215
12138,1698,,NY215
12139,1071,,ZZ650
12140,1698,,NY215
12141,1698,,NY215
12143,1698,,NY215
12144,1698,,NY215
12147,1698,,NY215
12148,1698,,NY215
12149,1299,,ZZ790
12150,1698,,NY215
12151,1698,,NY215
12153,1698,,NY215
12154,1698,,NY215
12155,1218,,ZZ740
12156,1698,,NY215
12157,1299,,ZZ790
12158,1698,,NY215
12159,1698,,NY215
12160,1299,,ZZ790
12161,1698,,NY215
12164,1071,,ZZ650
12165,1233,,ZZ750
12166,1104,,ZZ670
12167,1056,,ZZ640
12168,1698,,NY215
12169,1698,,NY215
12170,1698,,NY215
12172,1233,,ZZ750
12173,1233,,ZZ750
12174,1233,,ZZ750
12175,1299,,ZZ790
12176,1200,,ZZ730
12177,1104,,ZZ670
12180,1698,,NY215
12181,1698,,NY215
12182,1698,,NY215
12183,1698,,NY215
12184,1233,,ZZ750
12185,1698,,NY215
12186,1698,,NY215
12187,1299,,ZZ790
12188,1698,,NY215
12189,1698,,NY215
12190,1071,,ZZ650
12192,1200,,ZZ730
12193,1698,,NY215
12194,1299,,ZZ790
12195,1233,,ZZ750
12196,1698,,NY215
12197,1218,,ZZ740
12198,1698,,NY215
12201,1698,,NY215
12202,1698,,NY215
12203,1698,,NY215
12204,1698,,NY215
12205,1698,,NY215
12206,1698,,NY215
12207,1698,,NY215
12208,1698,,NY215
12209,1698,,NY215
12210,1698,,NY215
12211,1698,,NY215
12212,1698,,NY215
12214,1698,,NY215
12220,1698,,NY215
12222,1698,,NY215
12223,1698,,NY215
12224,1698,,NY215
12225,1698,,NY215
12226,1698,,NY215
12227,1698,,NY215
12228,1698,,NY215
12229,1698,,NY215
12230,1698,,NY215
12231,1698,,NY215
12232,1698,,NY215
12233,1698,,NY215
12234,1698,,NY215
12235,1698,,NY215
12236,1698,,NY215
12237,1698,,NY215
12238,1698,,NY215
12239,1698,,NY215
12240,1698,,NY215
12241,1698,,NY215
12242,1698,,NY215
12243,1698,,NY215
12244,1698,,NY215
12245,1698,,NY215
12246,1698,,NY215
12247,1698,,NY215
12248,1698,,NY215
12249,1698,,NY215
12250,1698,,NY215
12252,1698,,NY215
12255,1698,,NY215
12256,1698,,NY215
12257,1698,,NY215
12260,1698,,NY215
12261,1698,,NY215
12288,1698,,NY215
12301,1698,,NY215
12302,1698,,NY215
12303,1698,,NY215
12304,1698,,NY215
12305,1698,,NY215
12306,1698,,NY215
12307,1698,,NY215
12308,1698,,NY215
12309,1698,,NY215
12325,1698,,NY215
12345,1698,,NY215
12401,1536,,NY445
12402,1536,,NY445
12404,1536,,NY445
12405,1200,,ZZ730
12406,1536,,NY445
12407,1200,,ZZ730
12409,1536,,NY445
12410,1536,,NY445
12411,1536,,NY445
12412,1536,,NY445
12413,1200,,ZZ730
12414,1200,,ZZ730
12416,1536,,NY445
12417,1536,,NY445
12418,1200,,ZZ730
12419,1536,,NY445
12420,1536,,NY445
12421,1056,,ZZ640
12422,1200,,ZZ730
12423,1200,,ZZ730
12424,1200,,ZZ730
12427,1200,,ZZ730
12428,1536,,NY445
12429,1536,,NY445
12430,1056,,ZZ640
12431,1200,,ZZ730
12432,1536,,NY445
12433,1536,,NY445
12434,1056,,ZZ640
12435,1536,,NY445
12436,1200,,ZZ730
12438,1056,,ZZ640
12439,1200,,ZZ730
12440,1536,,NY445
12441,1536,,NY445
12442,1200,,ZZ730
12443,1536,,NY445
12444,1200,,ZZ730
12446,1536,,NY445
12448,1536,,NY445
12449,1536,,NY445
12450,1200,,ZZ730
12451,1200,,ZZ730
12452,1200,,ZZ730
12453,1536,,NY445
12454,1200,,ZZ730
12455,1056,,ZZ640
12456,1536,,NY445
12457,1536,,NY445
12458,1536,,NY445
12459,1056,,ZZ640
12460,1200,,ZZ730
12461,1536,,NY445
12463,1200,,ZZ730
12464,1536,,NY445
12465,1536,,NY445
12466,1536,,NY445
12468,1200,,ZZ730
12469,1698,,NY215
12470,1200,,ZZ730
12471,1536,,NY445
12472,1536,,NY445
12473,1200,,ZZ730
12474,1056,,ZZ640
12475,1536,,NY445
12477,1536,,NY445
12480,1536,,NY445
12481,1536,,NY445
12482,1200,,ZZ730
12483,1536,,NY445
12484,1536,,NY445
12485,1200,,ZZ730
12486,1536,,NY445
12487,1536,,NY445
12489,1536,,NY445
12490,1536,,NY445
12491,1536,,NY445
12492,1200,,ZZ730
12493,1536,,NY445
12494,1536,,NY445
12495,1536,,NY445
12496,1200,,ZZ730
12498,1536,,NY445
12501,1461,,ZZ890
12502,1233,,ZZ750
12503,1233,,ZZ750
12504,1461,,ZZ890
12506,1461,,ZZ890
12507,1461,,ZZ890
12508,1461,,ZZ890
12510,1461,,ZZ890
12511,1461,,ZZ890
12512,1461,,ZZ890
12513,1233,,ZZ750
12514,1461,,ZZ890
12515,1536,,NY445
12516,1233,,ZZ750
12517,1233,,ZZ750
12518,2295,,NY217
12520,2295,,NY217
12521,1233,,ZZ750
12522,1461,,ZZ890
12523,1233,,ZZ750
12524,1461,,ZZ890
12525,1536,,NY445
12526,1233,,ZZ750
12527,1461,,ZZ890
12528,1536,,NY445
12529,1233,,ZZ750
12530,1233,,ZZ750
12531,1461,,ZZ890
12533,1461,,ZZ890
12534,1233,,ZZ750
12537,1461,,ZZ890
12538,1461,,ZZ890
12540,1461,,ZZ890
12541,1233,,ZZ750
12542,1536,,NY445
12543,2295,,NY217
12544,1233,,ZZ750
12545,1461,,ZZ890
12546,1461,,ZZ890
12547,1536,,NY445
12548,1536,,NY445
12549,2295,,NY217
12550,2295,,NY217
12551,2295,,NY217
12552,2295,,NY217
12553,2295,,NY217
12555,2295,,NY217
12561,1536,,NY445
12563,2490,,NY349
12564,1461,,ZZ890
12565,1233,,ZZ750
12566,2295,,NY217
12567,1461,,ZZ890
12568,1536,,NY445
12569,1461,,ZZ890
12570,1461,,ZZ890
12571,1461,,ZZ890
12572,1461,,ZZ890
12574,1461,,ZZ890
12575,2295,,NY217
12577,2295,,NY217
12578,1461,,ZZ890
12580,1461,,ZZ890
12581,1461,,ZZ890
12582,1461,,ZZ890
12583,1461,,ZZ890
12584,2295,,NY217
12585,1461,,ZZ890
12586,2295,,NY217
12588,1536,,NY445
12589,1536,,NY445
12590,1461,,ZZ890
12592,1461,,ZZ890
12594,1461,,ZZ890
12601,1461,,ZZ890
12602,1461,,ZZ890
12603,1461,,ZZ890
12604,1461,,ZZ890
12701,1299,,ZZ790
12719,1299,,ZZ790
12720,1299,,ZZ790
12721,1299,,ZZ790
12722,1299,,ZZ790
12723,1299,,ZZ790
12724,1299,,ZZ790
12725,1536,,NY445
12726,1299,,ZZ790
12727,1299,,ZZ790
12729,2295,,NY217
12732,1299,,ZZ790
12733,1299,,ZZ790
12734,1299,,ZZ790
12736,1299,,ZZ790
12737,1299,,ZZ790
12738,1299,,ZZ790
12740,1536,,NY445
12741,1299,,ZZ790
12742,1299,,ZZ790
12743,1299,,ZZ790
12745,1299,,ZZ790
12746,2295,,NY217
12747,1299,,ZZ790
12748,1299,,ZZ790
12749,1299,,ZZ790
12750,1299,,ZZ790
12751,1299,,ZZ790
12752,1299,,ZZ790
12754,1299,,ZZ790
12758,1299,,ZZ790
12759,1299,,ZZ790
12760,1299,,ZZ790
12762,1299,,ZZ790
12763,1299,,ZZ790
12764,1299,,ZZ790
12765,1299,,ZZ790
12766,1299,,ZZ790
12767,1299,,ZZ790
12768,1299,,ZZ790
12769,1299,,ZZ790
12770,1299,,ZZ790
12771,2295,,NY217
12775,1299,,ZZ790
12776,1299,,ZZ790
12777,1299,,ZZ790
12778,1299,,ZZ790
12779,1299,,ZZ790
12780,2295,,NY217
12781,1299,,ZZ790
12783,1299,,ZZ790
12784,1299,,ZZ790
12785,2295,,NY217
12786,1299,,ZZ790
12787,1299,,ZZ790
12788,1299,,ZZ790
12789,1299,,ZZ790
12790,1299,,ZZ790
12791,1299,,ZZ790
12792,1299,,ZZ790
12801,1218,,ZZ740
12803,1698,,NY215
12804,1218,,ZZ740
12808,1218,,ZZ740
12809,1218,,ZZ740
12810,1218,,ZZ740
12811,1218,,ZZ740
12812,1071,,ZZ650
12814,1218,,ZZ740
12815,1218,,ZZ740
12816,1218,,ZZ740
12817,1218,,ZZ740
12819,1218,,ZZ740
12820,1218,,ZZ740
12821,1218,,ZZ740
12822,1698,,NY215
12823,1218,,ZZ740
12824,1218,,ZZ740
12827,1218,,ZZ740
12828,1218,,ZZ740
12831,1698,,NY215
12832,1218,,ZZ740
12833,1698,,NY215
12834,1218,,ZZ740
12835,1698,,NY215
12836,1218,,ZZ740
12837,1218,,ZZ740
12838,1218,,ZZ740
12839,1218,,ZZ740
12841,1218,,ZZ740
12842,1071,,ZZ650
12843,1218,,ZZ740
12844,1218,,ZZ740
12845,1218,,ZZ740
12846,1218,,ZZ740
12847,1071,,ZZ650
12848,1218,,ZZ740
12849,1218,,ZZ740
12850,1698,,NY215
12851,1170,,ZZ710
12852,1170,,ZZ710
12853,1218,,ZZ740
12854,1218,,ZZ740
12855,1170,,ZZ710
12856,1218,,ZZ740
12857,1170,,ZZ710
12858,1170,,ZZ710
12859,1698,,NY215
12860,1218,,ZZ740
12861,1218,,ZZ740
12862,1218,,ZZ740
12863,1698,,NY215
12864,1071,,ZZ650
12865,1218,,ZZ740
12866,1698,,NY215
12870,1170,,ZZ710
12871,1698,,NY215
12872,1170,,ZZ710
12873,1218,,ZZ740
12874,1218,,ZZ740
12878,1218,,ZZ740
12879,1170,,ZZ710
12883,1170,,ZZ710
12884,1698,,NY215
12885,1218,,ZZ740
12886,1218,,ZZ740
12887,1218,,ZZ740
12901,1137,,ZZ690
12903,1137,,ZZ690
12910,1137,,ZZ690
12911,1137,,ZZ690
12912,1137,,ZZ690
12913,1170,,ZZ710
12914,1104,,ZZ670
12915,1104,,ZZ670
12916,1104,,ZZ670
12917,1104,,ZZ670
12918,1137,,ZZ690
12919,1137,,ZZ690
12920,1104,,ZZ670
12921,1137,,ZZ690
12922,1062,,NY444
12923,1137,,ZZ690
12924,1137,,ZZ690
12926,1104,,ZZ670
12927,1062,,NY444
12928,1170,,ZZ710
12929,1137,,ZZ690
12930,1104,,ZZ670
12932,1170,,ZZ710
12933,1137,,ZZ690
12934,1137,,ZZ690
12935,1137,,ZZ690
12936,1170,,ZZ710
12937,1104,,ZZ670
12939,1104,,ZZ670
12941,1170,,ZZ710
12942,1170,,ZZ710
12943,1170,,ZZ710
12944,1137,,ZZ690
12945,1104,,ZZ670
12946,1170,,ZZ710
12949,1062,,NY444
12950,1170,,ZZ710
12952,1137,,ZZ690
12953,1104,,ZZ670
12955,1137,,ZZ690
12956,1170,,ZZ710
12957,1104,,ZZ670
12958,1137,,ZZ690
12959,1137,,ZZ690
12960,1170,,ZZ710
12961,1170,,ZZ710
12962,1137,,ZZ690
12964,1170,,ZZ710
12965,1062,,NY444
12966,1104,,ZZ670
12967,1062,,NY444
12969,1104,,ZZ670
12970,1104,,ZZ670
12972,1137,,ZZ690
12973,1062,,NY444
12974,1170,,ZZ710
12975,1170,,ZZ710
12976,1104,,ZZ670
12977,1170,,ZZ710
12978,1137,,ZZ690
12979,1137,,ZZ690
12980,1104,,ZZ670
12981,1137,,ZZ690
12983,1104,,ZZ670
12985,1137,,ZZ690
12986,1104,,ZZ670
12987,1170,,ZZ710
12989,1104,,ZZ670
12992,1137,,ZZ690
12993,1170,,ZZ710
12995,1104,,ZZ670
12996,1170,,ZZ710
12997,1170,,ZZ710
12998,1170,,ZZ710
13020,1131,,NY223
13021,1131,,NY223
13022,1131,,NY223
13024,1131,,NY223
13026,1131,,NY223
13027,1131,,NY223
13028,1131,,NY223
13029,1131,,NY223
13030,1131,,NY223
13031,1131,,NY223
13032,1170,,ZZ710
13033,1131,,NY223
13034,1131,,NY223
13035,1170,,ZZ710
13036,1131,,NY223
13037,1170,,ZZ710
13039,1131,,NY223
13040,1104,,ZZ670
13041,1131,,NY223
13042,1131,,NY223
13043,1170,,ZZ710
13044,1131,,NY223
13045,1104,,ZZ670
13051,1131,,NY223
13052,1170,,ZZ710
13053,1380,,NY226
13054,1317,,NY222
13056,1104,,ZZ670
13057,1131,,NY223
13060,1131,,NY223
13061,1170,,ZZ710
13062,1380,,NY226
13063,1131,,NY223
13064,1131,,NY223
13065,1131,,NY223
13066,1131,,NY223
13068,1380,,NY226
13069,1131,,NY223
13071,1131,,NY223
13072,1170,,ZZ710
13073,1380,,NY226
13074,1131,,NY223
13076,1131,,NY223
13077,1104,,ZZ670
13078,1131,,NY223
13080,1131,,NY223
13081,1131,,NY223
13082,1131,,NY223
13083,1131,,NY223
13084,1131,,NY223
13087,1104,,ZZ670
13088,1131,,NY223
13089,1131,,NY223
13090,1131,,NY223
13092,1131,,NY223
13093,1131,,NY223
13101,1104,,ZZ670
13102,1380,,NY226
13103,1131,,NY223
13104,1131,,NY223
13107,1131,,NY223
13108,1131,,NY223
13110,1131,,NY223
13111,1131,,NY223
13112,1131,,NY223
13113,1131,,NY223
13114,1131,,NY223
13115,1131,,NY223
13116,1131,,NY223
13117,1131,,NY223
13118,1131,,NY223
13119,1131,,NY223
13120,1131,,NY223
13121,1131,,NY223
13122,1170,,ZZ710
13123,1317,,NY222
13124,1086,,ZZ660
13126,1131,,NY223
13131,1131,,NY223
13132,1131,,NY223
13134,1170,,ZZ710
13135,1131,,NY223
13136,1086,,ZZ660
13137,1131,,NY223
13138,1131,,NY223
13139,1131,,NY223
13140,1131,,NY223
13141,1104,,ZZ670
13142,1131,,NY223
13143,1233,,ZZ750
13144,1131,,NY223
13145,1131,,NY223
13146,1233,,ZZ750
13147,1131,,NY223
13148,1131,,NY223
13152,1131,,NY223
13153,1131,,NY223
13154,1233,,ZZ750
13155,1086,,ZZ660
13156,1131,,NY223
13157,1317,,NY222
13158,1104,,ZZ670
13159,1131,,NY223
13160,1131,,NY223
13162,1317,,NY222
13163,1170,,ZZ710
13164,1131,,NY223
13165,1131,,NY223
13166,1131,,NY223
13167,1131,,NY223
13201,1131,,NY223
13202,1131,,NY223
13203,1131,,NY223
13204,1131,,NY223
13205,1131,,NY223
13206,1131,,NY223
13207,1131,,NY223
13208,1131,,NY223
13209,1131,,NY223
13210,1131,,NY223
13211,1131,,NY223
13212,1131,,NY223
13214,1131,,NY223
13215,1131,,NY223
13217,1131,,NY223
13218,1131,,NY223
13219,1131,,NY223
13220,1131,,NY223
13221,1131,,NY223
13224,1131,,NY223
13225,1131,,NY223
13235,1131,,NY223
13244,1131,,NY223
13250,1131,,NY223
13251,1131,,NY223
13252,1131,,NY223
13261,1131,,NY223
13290,1131,,NY223
13301,1317,,NY222
13302,1131,,NY223
13303,1317,,NY222
13304,1317,,NY222
13305,1383,,NY225
13308,1317,,NY222
13309,1317,,NY222
13310,1170,,ZZ710
13312,1383,,NY225
13313,1317,,NY222
13314,1170,,ZZ710
13315,1218,,ZZ740
13316,1317,,NY222
13317,1104,,ZZ670
